temp,time_of_day,weather,weekend,traffic_volume,traffic_volume_category
cool,night,clouds,1,641,low_volume
cool,night,clouds,1,411,low_volume
cool,night,clear,1,468,low_volume
cool,night,clear,1,723,low_volume
cool,morning,clear,1,1415,medium_volume
cool,morning,clouds,1,2191,medium_volume
cool,morning,clouds,1,3185,medium_volume
cool,morning,clouds,1,4076,high_volume
cool,morning,clear,1,4522,high_volume
cool,morning,clouds,1,6012,very_high_volume
cool,afternoon,clouds,1,5975,very_high_volume
cool,afternoon,clouds,1,5307,very_high_volume
cool,afternoon,clouds,1,4678,high_volume
cool,afternoon,clouds,1,4405,high_volume
cool,afternoon,clouds,1,4403,high_volume
cool,afternoon,clouds,1,4311,high_volume
cool,evening,clouds,1,4198,high_volume
cool,evening,clouds,1,3475,high_volume
cool,evening,clouds,1,3078,medium_volume
cool,evening,clouds,1,2931,medium_volume
cool,evening,clouds,1,2941,medium_volume
cool,evening,clouds,1,2240,medium_volume
cool,night,clouds,1,1564,medium_volume
cool,night,clouds,1,795,low_volume
cool,night,clouds,1,447,low_volume
cool,night,clouds,1,443,low_volume
cool,night,clouds,1,330,low_volume
cool,night,clouds,1,453,low_volume
cold,morning,clouds,1,755,low_volume
cold,morning,clouds,1,953,low_volume
cold,morning,clear,1,1650,medium_volume
cold,morning,clear,1,2442,medium_volume
cool,morning,clear,1,3230,medium_volume
cool,morning,clear,1,3575,high_volume
cool,afternoon,clouds,1,4139,high_volume
cool,afternoon,clouds,1,3892,high_volume
cool,afternoon,clouds,1,3989,high_volume
cool,afternoon,clouds,1,4294,high_volume
cool,afternoon,clouds,1,4521,high_volume
cool,afternoon,clouds,1,4280,high_volume
cool,evening,clouds,1,3945,high_volume
cool,evening,clouds,1,3169,medium_volume
cool,evening,clouds,1,2772,medium_volume
cool,evening,clouds,1,2213,medium_volume
cool,evening,clouds,1,1570,medium_volume
cold,evening,clouds,1,1065,low_volume
cold,night,clouds,0,530,low_volume
cold,night,other,0,331,low_volume
cold,night,mist,0,270,low_volume
cold,night,clouds,0,316,low_volume
cold,night,clouds,0,799,low_volume
cold,night,clouds,0,2513,medium_volume
cold,morning,clouds,0,5503,very_high_volume
cold,morning,clouds,0,6642,very_high_volume
cold,morning,clouds,0,6195,very_high_volume
cool,morning,clouds,0,5246,very_high_volume
cool,morning,clouds,0,4460,high_volume
cool,morning,clouds,0,4580,high_volume
cool,afternoon,snow,0,4771,high_volume
cool,afternoon,clouds,0,4836,high_volume
cool,afternoon,clouds,0,5138,very_high_volume
cool,afternoon,clouds,0,5606,very_high_volume
cool,afternoon,clouds,0,6120,very_high_volume
cool,afternoon,clouds,0,5985,very_high_volume
cool,evening,clouds,0,4418,high_volume
cool,evening,clouds,0,3089,medium_volume
cool,evening,clouds,0,2636,medium_volume
cool,evening,clouds,0,2117,medium_volume
cool,evening,clouds,0,1437,medium_volume
cool,evening,clouds,0,920,low_volume
cool,night,clouds,0,600,low_volume
cool,night,clouds,0,393,low_volume
cool,night,clouds,0,298,low_volume
cool,night,clear,0,352,low_volume
cool,night,clouds,0,762,low_volume
cool,night,clouds,0,2519,medium_volume
cool,morning,clouds,0,5478,very_high_volume
cool,morning,clouds,0,6728,very_high_volume
cool,morning,clouds,0,5972,very_high_volume
cool,morning,clouds,0,5280,very_high_volume
cool,morning,clouds,0,4626,high_volume
cool,morning,clouds,0,4947,very_high_volume
cool,afternoon,clouds,0,5125,very_high_volume
cool,afternoon,clouds,0,5130,very_high_volume
cool,afternoon,clouds,0,5394,very_high_volume
cool,afternoon,clouds,0,5837,very_high_volume
cool,afternoon,clouds,0,6222,very_high_volume
cool,afternoon,clouds,0,5992,very_high_volume
cool,evening,clouds,0,4578,high_volume
cool,evening,clouds,0,3246,medium_volume
cool,evening,clouds,0,2834,medium_volume
cool,evening,clouds,0,2578,medium_volume
cool,evening,clouds,0,1979,medium_volume
cool,evening,clouds,0,1326,medium_volume
cool,night,clouds,0,541,low_volume
cool,night,clear,0,346,low_volume
cold,night,clear,0,265,low_volume
cold,night,clear,0,338,low_volume
cold,night,clear,0,765,low_volume
cold,night,clear,0,2611,medium_volume
cold,morning,clear,0,5577,very_high_volume
cold,morning,clear,0,6908,very_high_volume
cold,morning,clouds,0,6079,very_high_volume
cool,morning,clouds,0,5309,very_high_volume
cool,morning,clouds,0,4567,high_volume
cool,morning,clouds,0,4804,high_volume
cool,afternoon,clouds,0,5041,very_high_volume
cool,afternoon,clouds,0,5051,very_high_volume
cool,afternoon,clouds,0,5274,very_high_volume
cool,afternoon,clouds,0,5936,very_high_volume
cool,afternoon,clouds,0,6128,very_high_volume
cool,afternoon,clouds,0,5821,very_high_volume
cool,evening,clouds,0,4040,high_volume
cool,evening,clouds,0,2711,medium_volume
cool,evening,clouds,0,2690,medium_volume
cool,evening,clear,0,2539,medium_volume
cool,evening,clear,0,1925,medium_volume
cool,evening,clear,0,1471,medium_volume
cold,night,clear,0,716,low_volume
cold,night,clear,0,453,low_volume
cold,night,clear,0,324,low_volume
cold,night,clear,0,390,low_volume
cold,night,clear,0,775,low_volume
cold,night,clear,0,2572,medium_volume
cold,morning,clear,0,5595,very_high_volume
cold,morning,clear,0,6852,very_high_volume
cold,morning,clouds,0,5892,very_high_volume
cold,morning,clear,0,5327,very_high_volume
cool,morning,clear,0,4756,high_volume
cool,morning,clouds,0,5073,very_high_volume
cool,afternoon,clouds,0,5286,very_high_volume
cool,afternoon,clouds,0,5189,very_high_volume
cool,afternoon,clear,0,5495,very_high_volume
mild,afternoon,clear,0,5713,very_high_volume
mild,afternoon,clear,0,6317,very_high_volume
mild,afternoon,clouds,0,6306,very_high_volume
cool,evening,clouds,0,4867,high_volume
cool,evening,clouds,0,3501,high_volume
cool,evening,clouds,0,3110,medium_volume
cool,evening,clouds,0,2727,medium_volume
cool,evening,clouds,0,1825,medium_volume
cool,evening,other,0,1222,medium_volume
cool,night,clouds,0,611,low_volume
cool,night,other,0,441,low_volume
cool,night,clouds,0,331,low_volume
cool,night,clouds,0,365,low_volume
cool,night,clouds,0,708,low_volume
cool,night,clouds,0,2379,medium_volume
cool,morning,clouds,0,5236,very_high_volume
cool,morning,clouds,0,6509,very_high_volume
cool,morning,clouds,0,5723,very_high_volume
cool,morning,clouds,0,5239,very_high_volume
cool,morning,clouds,0,4723,high_volume
cool,morning,clouds,0,5330,very_high_volume
cool,afternoon,clouds,0,5403,very_high_volume
cool,afternoon,clouds,0,5446,very_high_volume
cool,afternoon,clear,0,5669,very_high_volume
cool,afternoon,clouds,0,6093,very_high_volume
cool,afternoon,clouds,0,6323,very_high_volume
cool,afternoon,clouds,0,5856,very_high_volume
cool,evening,clouds,0,4987,very_high_volume
cool,evening,clouds,0,3681,high_volume
cool,evening,clouds,0,2902,medium_volume
cool,evening,clouds,0,2929,medium_volume
cool,evening,clear,0,2728,medium_volume
cold,evening,clear,0,1693,medium_volume
cold,night,clouds,1,1166,low_volume
cold,night,clouds,1,724,low_volume
cold,night,clouds,1,568,low_volume
cold,night,clouds,1,343,low_volume
cold,night,clouds,1,383,low_volume
cold,night,clear,1,703,low_volume
cold,morning,clouds,1,1229,medium_volume
cold,morning,clouds,1,2057,medium_volume
cold,morning,clouds,1,3246,medium_volume
cold,morning,clouds,1,4390,high_volume
cool,morning,clouds,1,4573,high_volume
cool,morning,clouds,1,4269,high_volume
cool,afternoon,clouds,1,4833,high_volume
cool,afternoon,clouds,1,4442,high_volume
cool,afternoon,clouds,1,4397,high_volume
cool,afternoon,clouds,1,4314,high_volume
cool,afternoon,clouds,1,4413,high_volume
cool,afternoon,clouds,1,4125,high_volume
cool,evening,clouds,1,4004,high_volume
cool,evening,clouds,1,3404,high_volume
cool,evening,clouds,1,2777,medium_volume
cool,evening,clouds,1,2579,medium_volume
cool,evening,clouds,1,2552,medium_volume
cool,evening,clouds,1,1952,medium_volume
cool,night,clouds,1,2125,medium_volume
cool,night,clouds,1,730,low_volume
cool,night,clouds,1,730,low_volume
cool,night,clouds,1,345,low_volume
cool,night,clouds,1,223,low_volume
cool,night,clouds,1,488,low_volume
cool,morning,clouds,1,710,low_volume
cool,morning,clouds,1,1165,low_volume
cool,morning,rain,1,2067,medium_volume
cool,morning,snow,1,2067,medium_volume
cool,morning,clouds,1,2911,medium_volume
cool,morning,clouds,1,3527,high_volume
cool,morning,clouds,1,3765,high_volume
cool,afternoon,clouds,1,4063,high_volume
cool,afternoon,clouds,1,4043,high_volume
cool,afternoon,clouds,1,4200,high_volume
cool,afternoon,clouds,1,4105,high_volume
cool,afternoon,clouds,1,4015,high_volume
cool,afternoon,clouds,1,3620,high_volume
cool,evening,clouds,1,3652,high_volume
cool,evening,clouds,1,2837,medium_volume
cool,evening,clouds,1,2446,medium_volume
cool,evening,clouds,1,1950,medium_volume
cool,evening,clouds,1,1451,medium_volume
cool,evening,rain,1,999,low_volume
cool,night,clouds,0,1720,medium_volume
cool,night,clouds,0,1299,medium_volume
cool,night,clouds,0,304,low_volume
cool,night,clouds,0,412,low_volume
cool,night,mist,0,753,low_volume
cool,night,clouds,0,2562,medium_volume
cold,morning,clouds,0,5658,very_high_volume
cold,morning,clear,0,6877,very_high_volume
cool,morning,clouds,0,5981,very_high_volume
cool,morning,clouds,0,4999,very_high_volume
cool,morning,clouds,0,4408,high_volume
cool,morning,clouds,0,4575,high_volume
cool,afternoon,clouds,0,4710,high_volume
cool,afternoon,clouds,0,4648,high_volume
cool,afternoon,clear,0,4968,very_high_volume
cool,afternoon,clear,0,6124,very_high_volume
cool,afternoon,clear,0,6134,very_high_volume
cool,evening,clear,0,4265,high_volume
cool,evening,clear,0,2415,medium_volume
cool,evening,clear,0,1963,medium_volume
cool,evening,clear,0,1454,medium_volume
cool,evening,clear,0,938,low_volume
cool,night,clear,0,537,low_volume
cool,night,clear,0,313,low_volume
cool,night,clear,0,256,low_volume
cool,night,clear,0,356,low_volume
cool,night,clear,0,788,low_volume
cool,night,clear,0,2565,medium_volume
cool,morning,clear,0,5330,very_high_volume
cool,morning,clear,0,6181,very_high_volume
cool,morning,clear,0,6182,very_high_volume
cool,morning,clear,0,5720,very_high_volume
cool,morning,clear,0,4612,high_volume
cool,afternoon,mist,0,4666,high_volume
cool,afternoon,clouds,0,5022,very_high_volume
cool,afternoon,clouds,0,5490,very_high_volume
cool,afternoon,clouds,0,5973,very_high_volume
cool,afternoon,mist,0,6201,very_high_volume
cool,afternoon,mist,0,5453,very_high_volume
cool,evening,other,0,3921,high_volume
cool,evening,mist,0,3921,high_volume
cool,evening,other,0,2835,medium_volume
cool,evening,mist,0,2835,medium_volume
cool,evening,other,0,2450,medium_volume
cool,evening,mist,0,2450,medium_volume
cool,evening,other,0,2078,medium_volume
cool,evening,other,0,2078,medium_volume
cool,evening,mist,0,2078,medium_volume
cool,evening,other,0,1671,medium_volume
cool,evening,rain,0,1671,medium_volume
cool,evening,other,0,1671,medium_volume
cool,evening,other,0,1472,medium_volume
cool,evening,mist,0,1472,medium_volume
cool,night,other,0,792,low_volume
cool,night,rain,0,792,low_volume
cool,night,mist,0,792,low_volume
cool,night,rain,0,811,low_volume
cool,night,mist,0,811,low_volume
cool,night,rain,0,671,low_volume
cool,night,mist,0,671,low_volume
cool,night,rain,0,671,low_volume
cool,night,snow,0,671,low_volume
cool,night,rain,0,474,low_volume
cool,night,mist,0,474,low_volume
cool,night,rain,0,474,low_volume
cool,night,rain,0,790,low_volume
cool,night,mist,0,790,low_volume
cool,night,rain,0,2619,medium_volume
cool,night,mist,0,2619,medium_volume
cool,morning,rain,0,5788,very_high_volume
cool,morning,mist,0,5788,very_high_volume
cool,morning,other,0,5788,very_high_volume
cool,morning,other,0,7088,very_high_volume
cool,morning,mist,0,7088,very_high_volume
cool,morning,mist,0,6264,very_high_volume
cool,morning,other,0,6264,very_high_volume
cool,morning,clouds,0,5230,very_high_volume
cool,morning,clouds,0,4567,high_volume
cool,morning,clouds,0,4769,high_volume
cool,afternoon,clouds,0,5011,very_high_volume
cool,afternoon,clouds,0,4889,high_volume
cool,afternoon,rain,0,5367,very_high_volume
cool,afternoon,rain,0,5678,very_high_volume
cool,afternoon,other,0,5678,very_high_volume
cool,afternoon,rain,0,6267,very_high_volume
cool,afternoon,mist,0,6267,very_high_volume
cool,afternoon,other,0,6267,very_high_volume
cool,afternoon,other,0,6267,very_high_volume
cool,afternoon,mist,0,6057,very_high_volume
cool,afternoon,rain,0,6057,very_high_volume
cool,evening,mist,0,4883,high_volume
cool,evening,clouds,0,2927,medium_volume
cool,evening,clouds,0,2594,medium_volume
cool,evening,clouds,0,2347,medium_volume
cool,evening,rain,0,1544,medium_volume
cool,evening,clouds,0,1219,medium_volume
cool,night,clouds,0,783,low_volume
cool,night,clouds,0,357,low_volume
cool,night,clouds,0,286,low_volume
cool,night,clouds,0,396,low_volume
cool,night,clouds,0,791,low_volume
cool,night,clouds,0,2681,medium_volume
cool,morning,clouds,0,5614,very_high_volume
cool,morning,clouds,0,6834,very_high_volume
cool,morning,clouds,0,6280,very_high_volume
cool,morning,clouds,0,5460,very_high_volume
cool,morning,clouds,0,4670,high_volume
cool,morning,clouds,0,5071,very_high_volume
cool,afternoon,clouds,0,5246,very_high_volume
cool,afternoon,clouds,0,5039,very_high_volume
cool,afternoon,clouds,0,5411,very_high_volume
cool,afternoon,clouds,0,5866,very_high_volume
cool,afternoon,clouds,0,6556,very_high_volume
cool,afternoon,clouds,0,6204,very_high_volume
cool,evening,clouds,0,4688,high_volume
cool,evening,clouds,0,3326,medium_volume
cool,evening,clouds,0,3229,medium_volume
cool,evening,clouds,0,2790,medium_volume
cool,evening,clouds,0,1946,medium_volume
cool,evening,clouds,0,1181,low_volume
cool,night,clouds,0,649,low_volume
cool,night,clouds,0,422,low_volume
cool,night,clouds,0,340,low_volume
cool,night,clouds,0,365,low_volume
cool,night,clouds,0,683,low_volume
cool,night,clouds,0,2471,medium_volume
cool,morning,clear,0,5538,very_high_volume
cool,morning,clear,0,6880,very_high_volume
cool,morning,clear,0,5906,very_high_volume
cool,morning,clear,0,5234,very_high_volume
cool,morning,clear,0,4719,high_volume
cool,morning,clouds,0,5304,very_high_volume
cool,afternoon,clear,0,5487,very_high_volume
mild,afternoon,clouds,0,5532,very_high_volume
mild,afternoon,clouds,0,5816,very_high_volume
mild,afternoon,clouds,0,5958,very_high_volume
mild,afternoon,clouds,0,6455,very_high_volume
cool,afternoon,clouds,0,6154,very_high_volume
cool,evening,clouds,0,5330,very_high_volume
cool,evening,clouds,0,3540,high_volume
cool,evening,clear,0,3193,medium_volume
cool,evening,clear,0,2948,medium_volume
cool,evening,clouds,0,2496,medium_volume
cool,evening,clouds,0,1707,medium_volume
cool,night,clear,1,1090,low_volume
cool,night,clear,1,735,low_volume
cool,night,clear,1,537,low_volume
cool,night,clouds,1,371,low_volume
cool,night,clouds,1,397,low_volume
cool,night,clouds,1,696,low_volume
cool,morning,mist,1,1301,medium_volume
cool,morning,clouds,1,1932,medium_volume
cool,morning,clouds,1,2952,medium_volume
cool,morning,clouds,1,3529,high_volume
cool,morning,clouds,1,3837,high_volume
cool,morning,clouds,1,4338,high_volume
mild,afternoon,clouds,1,4762,high_volume
mild,afternoon,clouds,1,4367,high_volume
mild,afternoon,clouds,1,4369,high_volume
mild,afternoon,clear,1,4536,high_volume
mild,afternoon,clear,1,4520,high_volume
cool,afternoon,clouds,1,4677,high_volume
cool,evening,clouds,1,4025,high_volume
cool,evening,clouds,1,3128,medium_volume
cool,evening,clouds,1,2905,medium_volume
cool,evening,clouds,1,2853,medium_volume
cool,evening,clouds,1,3288,medium_volume
cool,evening,clouds,1,2239,medium_volume
cool,night,other,1,1381,medium_volume
cool,night,other,1,922,low_volume
cool,night,rain,1,922,low_volume
cool,night,other,1,922,low_volume
cool,night,mist,1,922,low_volume
cool,night,mist,1,626,low_volume
cool,night,other,1,626,low_volume
cool,night,other,1,626,low_volume
cool,night,rain,1,331,low_volume
cool,night,mist,1,331,low_volume
cool,night,other,1,331,low_volume
cool,night,other,1,331,low_volume
cool,night,other,1,304,low_volume
cool,night,mist,1,304,low_volume
cool,night,other,1,304,low_volume
cool,night,other,1,304,low_volume
cool,night,other,1,304,low_volume
cool,night,mist,1,462,low_volume
cool,night,other,1,462,low_volume
cool,night,rain,1,462,low_volume
cool,morning,other,1,793,low_volume
cool,morning,mist,1,793,low_volume
cool,morning,rain,1,793,low_volume
cool,morning,rain,1,793,low_volume
cool,morning,other,1,1120,low_volume
cool,morning,mist,1,1120,low_volume
cool,morning,rain,1,1120,low_volume
cool,morning,mist,1,1797,medium_volume
cool,morning,other,1,1797,medium_volume
cool,morning,mist,1,2687,medium_volume
cool,morning,rain,1,2687,medium_volume
cool,morning,other,1,2687,medium_volume
cool,morning,other,1,2687,medium_volume
cool,morning,rain,1,2687,medium_volume
cool,morning,mist,1,3961,high_volume
cool,morning,rain,1,3961,high_volume
cool,morning,mist,1,4086,high_volume
mild,afternoon,mist,1,3710,high_volume
mild,afternoon,other,1,3710,high_volume
mild,afternoon,mist,1,3733,high_volume
mild,afternoon,other,1,3733,high_volume
mild,afternoon,other,1,3666,high_volume
mild,afternoon,mist,1,3666,high_volume
mild,afternoon,other,1,4012,high_volume
mild,afternoon,mist,1,4012,high_volume
mild,afternoon,mist,1,4169,high_volume
mild,afternoon,mist,1,3636,high_volume
mild,evening,other,1,3390,high_volume
mild,evening,mist,1,3390,high_volume
mild,evening,mist,1,2660,medium_volume
mild,evening,clouds,1,2173,medium_volume
mild,evening,clear,1,1924,medium_volume
mild,evening,clear,1,2863,medium_volume
mild,night,clear,0,1000,low_volume
mild,night,clear,0,352,low_volume
mild,night,clear,0,263,low_volume
mild,night,clear,0,341,low_volume
mild,night,clear,0,761,low_volume
mild,night,clear,0,2467,medium_volume
mild,morning,clear,0,5242,very_high_volume
cool,morning,clear,0,5390,very_high_volume
